xrayoffset peak_xpix peak_ypix cluster_xpix cluster_ypix SN coresize M500c redshift nmatch
2.7329555 558.625488 440.368652 558.643016 440.097839 4.512063 0.500000 7.48637e+13 0.829780 1
5.8444389 650.603027 666.218262 650.305481 666.164471 6.915970 0.500000 3.02948e+14 0.402344 1
26.636206 683.166504 496.545410 683.065478 496.332711 8.550483 0.500000 3.17856e+14 0.873143 1
1.1657432 722.966309 567.194824 722.485911 566.676257 4.850368 0.500000 1.62407e+14 1.418369 1
20.873613 27.707520 401.140137 27.786721 401.271011 6.613503 0.750000 2.67219e+14 0.569478 1
22.321080 94.929199 564.719238 95.128799 565.234784 4.614686 0.750000 2.31348e+14 0.764975 1
1.2716706 205.949707 160.437012 206.409835 160.667517 8.618540 0.750000 4.0967e+14 0.657461 1
1.2745100 291.452637 153.962402 291.500825 153.859679 4.641170 0.750000 2.08108e+14 0.651022 1
1.2837488 305.925293 586.428223 305.723333 585.765159 5.601397 0.750000 2.6318e+14 0.616100 1
1.1942999 315.446777 356.770020 315.417953 356.740009 7.990313 0.750000 2.57837e+14 0.979304 1
22.920413 330.109863 193.952637 329.920503 194.199716 8.680134 0.750000 2.88053e+14 0.264186 1
7.6255987 381.525879 115.495605 381.650872 115.818304 6.931009 0.750000 3.13583e+14 0.994386 1
5.9584883 436.179199 229.562988 436.664293 229.847285 5.434596 0.750000 1.95385e+14 0.991107 1
3.0500195 497.497559 694.973145 497.486354 694.515899 6.040383 0.750000 2.33666e+14 0.462335 1
20.877848 19.138184 410.471191 19.312020 410.360355 4.876180 1.000000 2.00495e+14 0.445582 1
2.6281611 39.323730 313.542480 39.464100 313.953118 4.982832 1.000000 1.70908e+14 1.201293 1
22.164417 45.417480 448.176270 45.952140 447.981284 10.271435 1.000000 3.73841e+14 0.567447 1
23.599074 118.161621 757.053223 118.737060 757.064102 7.995720 1.000000 3.4723e+14 0.774731 1
13.718101 128.444824 318.874512 127.841223 318.757911 4.643918 1.000000 1.73665e+14 0.367605 1
1.3122226 365.529785 518.825684 365.479923 518.821685 10.157579 1.000000 4.25843e+14 0.554796 1
1.2774004 675.358887 496.354980 674.856777 496.995728 5.074815 1.000000 1.30492e+14 0.639289 1
1.2139662 744.294434 247.082520 743.890700 247.568101 5.184650 1.000000 2.12173e+14 0.876682 1
4.2631467 757.053223 658.220215 757.760639 658.691268 5.030647 1.000000 7.2012e+13 1.092696 1
1.2001198 770.002441 403.996582 769.955950 403.467461 6.295284 1.000000 2.18061e+14 0.933107 1
1.1756099 770.573730 294.880371 770.332671 295.121570 4.818486 1.000000 1.44621e+14 1.194228 1
64.226373 310.876465 464.934082 311.099880 465.616300 34.127182 1.250000 8.58057e+14 0.273823 1
10.757537 584.714355 212.614746 584.757407 212.649847 5.824615 1.250000 2.39694e+14 0.512175 1
3.6198025 682.404785 258.698730 682.496095 258.530989 5.740202 1.250000 1.84653e+14 0.285066 1
29.053098 215.090332 265.554199 214.957087 266.078276 5.774439 1.500000 2.70979e+14 0.754854 1
9.9540976 496.354980 625.275879 496.327271 624.995302 9.134817 1.500000 3.5077e+14 0.396529 1
1.4305149 498.449707 594.426270 497.787434 593.927879 5.363662 1.500000 1.91331e+14 0.391046 1
8.8934384 622.038574 521.110840 621.852654 520.910507 6.190209 1.500000 2.29308e+14 0.835299 1
4.8833493 105.212402 69.221191 105.296099 69.227340 6.663017 1.750000 3.14947e+14 0.477414 1
9.5684781 295.832520 413.327637 296.272075 413.386728 5.745111 1.750000 3.2474e+14 0.551825 1
25.119763 324.396973 50.939941 325.646110 51.517437 4.724825 1.750000 1.88029e+14 0.400710 1
21.246971 481.882324 567.766113 481.178859 566.959391 5.681453 1.750000 1.79067e+14 0.391669 1
3.3562725 518.254395 428.942871 518.550221 428.934503 4.825358 1.750000 2.66798e+14 0.338114 1
4.7180146 30.944824 35.515137 30.993300 36.111659 9.219195 2.000000 4.55759e+14 0.296365 1
17.488684 163.103027 236.608887 163.604219 236.651217 5.398889 2.000000 2.09343e+14 0.837105 1
15.774253 333.728027 615.944824 333.245630 614.820982 4.767166 2.000000 1.12285e+14 0.421019 1
7.6499282 333.728027 615.944824 334.690985 616.926960 4.767166 2.000000 1.45148e+14 0.975577 2
18.341239 136.823730 363.244629 136.359605 363.274848 6.774748 2.250000 2.27014e+14 0.203675 1
3.4766647 192.619629 6.188965 193.022700 6.427200 5.001685 2.250000 2.63077e+14 0.302456 1
1.3474216 673.073730 400.759277 672.841272 400.710182 4.573297 2.750000 1.84227e+14 0.485052 1
3.6570935 136.442871 502.067871 136.223884 499.802939 4.834266 3.000000 8.05848e+13 0.861127 1
15.794691 349.724121 708.112793 350.528101 705.310324 4.649777 3.000000 8.75703e+13 0.929458 1
1.4116212 355.056152 611.374512 355.158969 610.764170 5.302454 3.000000 1.80006e+14 0.419924 1
41.278971 355.056152 611.374512 353.486642 610.776676 5.302454 3.000000 8.09219e+13 0.752448 2
2.8730339 579.572754 140.822754 578.342678 139.826706 4.519287 3.000000 7.18537e+13 0.613020 1
1.6546722 591.379395 532.536621 591.606599 532.470138 11.447689 3.000000 4.98691e+14 0.271272 1
6.1716220 3.903809 623.752441 4.218240 623.436856 5.490952 0.250000 2.55662e+14 0.785341 1
1.2793949 14.187012 616.706543 14.912820 616.729603 4.676825 0.250000 2.02631e+14 0.626220 1
1.1979096 34.753418 190.905762 34.852739 191.184235 5.887064 0.250000 1.36991e+14 0.949020 1
1.1678987 47.131348 249.938965 47.156459 250.032901 5.067864 0.250000 1.79096e+14 1.373486 1
19.434346 55.891113 20.471191 55.941597 20.991360 4.559716 0.250000 1.48046e+14 0.890074 1
6.5713909 71.125488 681.833496 71.774041 681.512518 5.373658 0.250000 1.90706e+14 0.854352 1
62.211119 110.734863 5.998535 111.050937 6.542640 4.833504 0.250000 1.52858e+14 0.863056 1
26.403318 119.113770 412.565918 119.552941 413.403883 4.613400 0.250000 1.42146e+14 0.688993 1
14.125915 127.302246 772.097168 127.780378 771.873962 11.521020 0.250000 3.03213e+14 0.298866 1
18.930484 157.390137 445.510254 157.747983 445.647544 6.964388 0.250000 3.17137e+14 0.538144 1
3.5907670 170.720215 431.418457 171.663181 431.056101 4.680068 0.250000 8.36047e+13 0.961974 1
6.3953078 195.666504 639.938965 195.432116 639.649136 4.555211 0.250000 1.38994e+14 1.035683 1
1.2034717 225.373535 484.548340 225.574449 484.667823 6.814112 0.250000 2.59021e+14 0.925392 1
16.875016 228.991699 486.643066 229.338713 486.521863 4.901096 0.250000 2.66574e+14 0.927806 1
63.402353 230.895996 111.115723 231.574983 111.685861 4.785457 0.250000 1.33818e+14 1.567099 1
110.09659 268.410645 620.324707 268.341070 619.916697 9.265706 0.250000 3.52199e+14 1.232412 1
12.910239 343.249512 177.956543 342.971469 178.193336 10.565273 0.250000 4.35125e+14 0.982122 1
3.3794107 356.579590 485.310059 356.591817 485.038315 12.223378 0.250000 3.43039e+14 0.336884 1
4.6921313 405.329590 766.574707 405.833978 766.248615 4.537848 0.250000 1.04748e+14 0.574377 1
7.3746616 411.804199 734.392090 411.743295 733.540875 5.683094 0.250000 1.96693e+14 0.361847 1
19.737487 531.774902 279.455566 531.374238 279.236103 4.880443 0.250000 1.46586e+14 0.886622 1
27.298855 534.631348 659.362793 533.991902 659.104671 4.564687 0.250000 1.39084e+14 0.606729 1
2.8957576 577.097168 21.423340 577.129805 21.496799 4.910565 0.250000 2.37466e+14 0.586972 1
1.1656547 577.858887 178.527832 577.972187 179.405454 4.706423 0.250000 8.31145e+13 1.442107 1
3.5668858 585.285645 572.336426 585.418099 571.600370 4.628079 0.250000 1.45735e+14 1.022683 1
1.2792104 618.610840 654.792480 619.050139 654.428590 4.598747 0.250000 1.47862e+14 0.627595 1
16.016497 628.703613 721.252441 628.337585 720.712209 5.806199 0.250000 1.68792e+14 0.555736 1
2.7659064 629.274902 394.855957 629.172946 395.109011 5.916097 0.250000 2.19898e+14 0.772246 1
1.3564133 634.606934 173.005371 635.027636 173.273883 4.687173 0.250000 1.73866e+14 0.477400 1
7.8241555 665.266113 563.767090 664.790086 563.743426 4.641671 0.250000 1.62407e+14 1.404385 1
17.641892 678.786621 102.736816 678.483775 102.863285 4.644080 0.250000 1.99826e+14 1.191488 1
7.1235299 731.916504 657.839355 731.695390 657.960420 5.423595 0.250000 2.01274e+14 0.534552 1
4.2174342 743.151855 691.164551 742.672341 690.729761 6.922373 0.250000 2.23139e+14 1.334577 1
1.2699195 775.334473 718.015137 775.040739 717.856600 5.070599 0.250000 2.93406e+14 0.668125 1
147.61279 40.085449 36.086426 40.359541 36.736440 7.492615 0.500000 2.92969e+14 0.365993 1
1.4679231 62.746582 24.851074 63.197940 25.174499 8.572152 0.500000 3.40173e+14 0.365914 1
8.4455876 168.244629 739.533691 167.827925 739.221593 8.082325 0.500000 3.63022e+14 0.687170 1
2.9897183 213.757324 661.838379 213.651370 661.775383 5.300151 0.500000 1.75204e+14 0.511013 1
1.3048541 217.756348 198.332520 218.075513 198.358671 4.686447 0.500000 1.86907e+14 0.565694 1
1.2200588 251.271973 194.714355 251.400243 194.996885 10.093731 0.500000 4.43899e+14 0.854824 1
26.532390 342.487793 571.765137 342.507366 571.454526 4.829015 0.500000 1.85649e+14 0.518191 1
9.0860183 426.467285 202.521973 426.227110 202.792205 6.463126 0.500000 3.03524e+14 0.579249 1
14.191078 488.928223 270.695801 488.940682 270.920518 4.746835 0.500000 9.30082e+13 1.835733 1
13.057218 584.904785 721.442871 584.333868 721.403260 4.597136 0.500000 2.74644e+14 0.442992 1
1.2555358 600.520020 387.238770 600.133581 387.173286 7.460121 0.500000 2.78502e+14 0.699621 1
1.2256172 621.848145 484.357910 621.704439 484.067198 5.228898 0.500000 1.82705e+14 0.810140 1
1.2396433 684.880371 364.577637 684.773719 364.641423 6.665154 0.500000 4.21163e+14 0.758179 1
1.1712191 711.159668 84.455566 710.994948 85.332782 5.267235 0.500000 1.70822e+14 1.269425 1
3.9784224 734.963379 589.665527 735.683534 589.297779 5.651446 0.500000 8.66455e+13 0.533525 1
8.4747980 734.963379 589.665527 734.358290 589.178481 5.651446 0.500000 2.54693e+14 0.678248 2
1.1638433 38.562012 516.921387 39.306540 517.551069 5.188313 0.750000 1.29645e+14 1.586528 1
1.2455204 475.598145 140.822754 475.948970 140.989682 4.712094 0.750000 1.43096e+14 0.736758 1
1.2209970 596.520996 379.812012 596.036228 380.047980 5.969738 0.750000 1.68699e+14 0.840217 1
22.362076 737.248535 598.996582 736.890968 598.394934 8.431250 0.750000 2.97477e+14 0.678078 1
1.3634136 148.630371 348.962402 148.678920 349.354210 5.507239 1.000000 3.15772e+14 0.465769 1
18.867407 151.677246 283.073730 151.291145 282.826442 6.213717 1.000000 2.2454e+14 0.548281 1
16.111564 151.677246 283.073730 151.892526 283.802231 6.213717 1.000000 1.50257e+14 1.065208 2
70.341985 167.102051 401.140137 167.250719 401.772562 5.296030 1.000000 1.4305e+14 1.312231 1
9.6567460 195.095215 456.174316 195.212932 456.051160 6.798964 1.000000 2.26707e+14 0.446169 1
1.8114434 197.380371 40.275879 197.527192 40.855621 8.924661 1.000000 2.96274e+14 0.229381 1
1.3338748 367.814941 621.467285 367.908831 621.131941 8.503334 1.000000 3.05025e+14 0.514149 1
6.1501461 468.361816 68.269043 468.302633 68.602562 5.657468 1.000000 2.71619e+14 0.790023 1
38.109403 524.538574 657.077637 524.352654 656.496352 10.652317 1.000000 4.30866e+14 0.801465 1
1.2923600 614.421387 6.760254 614.195391 6.884280 5.585992 1.000000 2.61892e+14 0.590706 1
16.910589 626.608887 373.908691 626.616139 373.824356 5.510513 1.000000 2.2887e+14 1.105587 1
7.5968170 680.500488 585.856934 680.198990 585.717598 5.874111 1.000000 2.00443e+14 1.047561 1
9.2926767 770.383301 747.912598 769.876403 747.709569 10.981181 1.000000 4.37425e+14 0.645599 1
92.263010 15.139160 591.760254 15.805920 591.318770 6.073343 1.250000 2.19896e+14 0.623263 1
14.911375 386.286621 285.549316 385.423737 285.694510 4.544949 1.250000 1.64968e+14 1.005550 1
14.240043 211.281738 489.499512 210.676441 488.836123 5.407718 1.500000 7.00483e+13 1.091737 1
16.493972 664.313965 762.575684 664.659862 761.836141 5.746118 1.500000 2.1531e+14 0.483100 1
1.3378150 664.313965 762.575684 663.738678 762.534260 5.746118 1.500000 8.17783e+13 0.505019 2
145.57478 106.926270 332.395020 107.669636 332.248013 4.744509 1.750000 1.36357e+14 0.217386 1
15.720668 153.010254 391.237793 152.289541 390.984367 4.840443 1.750000 1.46537e+14 0.287874 1
1.1649878 177.194824 654.602051 177.722225 654.655563 4.608778 1.750000 8.71809e+13 1.536924 1
1.3099036 286.501465 495.212402 286.888670 494.740745 6.275831 1.750000 1.21958e+14 0.557997 1
5.1536067 256.794434 615.373535 256.463227 615.303798 4.680896 2.000000 2.34105e+14 0.722906 1
12.008321 434.465332 57.985840 433.496679 58.159922 5.932229 2.000000 2.44728e+14 0.316153 1
1.3006712 456.364746 605.661621 456.514496 605.712111 4.954916 2.000000 1.99736e+14 0.575455 1
24.016866 563.005371 543.962402 563.420541 544.868199 4.698828 2.000000 1.90876e+14 0.255242 1
1.4856486 605.090332 556.911621 605.085776 556.527647 5.842243 2.000000 3.22779e+14 0.351262 1
7.7512017 728.869629 681.452637 728.196291 680.681062 4.795644 2.000000 1.53916e+14 0.652589 1
1.4803241 146.916504 175.671387 146.959799 176.165337 5.737629 2.500000 2.39284e+14 0.359084 1
8.0168723 628.703613 545.295410 629.353938 544.379944 6.105317 2.750000 3.22421e+14 0.351144 1
7.5999342 24.660645 153.010254 23.765040 153.212283 6.930367 3.000000 4.41963e+14 0.326639 1
33.993168 117.780762 651.364746 118.579499 651.102673 4.682905 3.000000 1.49384e+14 0.737119 1
3.2895690 124.064941 359.055176 124.612020 359.260204 4.574854 3.000000 7.09739e+13 0.364630 1
3.5388642 279.265137 490.832520 280.528570 489.249526 4.560287 3.000000 8.39515e+13 1.133822 1
1.2136758 701.828613 232.990723 701.642740 233.091307 4.682378 3.000000 1.71872e+14 0.880657 1
4.4501757 4.094238 623.752441 4.218240 623.436856 5.239238 0.250000 2.55662e+14 0.785341 1
1.1625596 11.520996 582.429199 11.483160 582.234911 4.931513 0.250000 1.51102e+14 1.838893 1
1.2811777 15.329590 591.569824 15.805920 591.318770 6.168254 0.250000 2.19896e+14 0.623263 1
1.1686977 38.942871 644.890137 39.571740 644.829140 5.974545 0.250000 2.21239e+14 1.360231 1
2.9538523 97.404785 39.895020 97.481281 40.103700 4.884008 0.250000 1.98211e+14 0.539895 1
82.460486 106.545410 165.959473 106.774986 166.781166 4.514834 0.250000 1.70717e+14 0.896898 1
28.277973 146.726074 175.480957 146.959799 176.165337 6.676239 0.250000 2.39284e+14 0.359084 1
40.364654 184.240723 289.929199 184.748458 289.785610 4.996145 0.250000 1.6016e+14 1.550596 1
11.784868 195.285645 456.364746 195.212932 456.051160 7.474325 0.250000 2.26707e+14 0.446169 1
4.5035387 201.379395 548.342285 201.204911 547.859516 4.530846 0.250000 8.36201e+13 0.727377 1
1.1676762 221.374512 670.788574 221.966164 670.945065 4.938394 0.250000 1.75217e+14 1.378342 1
9.9612053 222.326660 719.919434 222.797644 719.482924 4.669964 0.250000 2.1402e+14 0.646002 1
1.1733692 268.410645 620.134277 268.341070 619.916697 10.469906 0.250000 3.52199e+14 1.232412 1
9.4552337 276.789551 192.048340 276.850083 192.214617 5.494013 0.250000 2.2475e+14 1.245601 1
79.705635 297.165527 111.687012 296.828231 111.490085 4.568808 0.250000 9.70645e+13 1.093333 1
25.177146 343.059082 177.766113 342.971469 178.193336 13.326483 0.250000 4.35125e+14 0.982122 1
6.8143881 343.820801 123.112793 343.731188 123.203335 5.503568 0.250000 1.71688e+14 0.675873 1
1.2965346 367.053223 565.671387 367.043831 565.648978 5.117347 0.250000 2.31206e+14 0.580961 1
36.752101 401.520996 326.301270 402.019014 326.053260 5.097193 0.250000 1.5142e+14 0.945954 1
17.553225 428.942871 631.560059 429.620858 631.025451 4.638486 0.250000 1.95843e+14 0.807852 1
16.143980 447.414551 447.414551 447.371360 447.364340 6.191457 0.250000 1.36934e+14 1.859731 1
18.522394 482.263184 614.802246 482.805183 614.494146 5.006150 0.250000 9.57174e+13 0.447118 1
1.2261338 482.263184 614.802246 482.236544 614.665747 5.006150 0.250000 1.30494e+14 0.807419 2
51.848297 554.626465 390.666504 554.352257 391.330683 5.308241 0.250000 1.36033e+14 0.527807 1
2.6133804 569.860840 103.308105 569.769716 103.324261 4.871998 0.250000 1.20205e+14 1.353927 1
4.9018002 585.095215 571.384277 585.418099 571.600370 4.667929 0.250000 1.45735e+14 1.022683 1
1.3120712 628.322754 721.062012 628.337585 720.712209 5.387788 0.250000 1.68792e+14 0.555736 1
2.8787270 631.369629 333.537598 631.773502 333.421136 4.537610 0.250000 1.72995e+14 0.608728 1
36.762911 731.916504 5.808105 731.785072 6.088680 5.098546 0.250000 1.89789e+14 0.520684 1
2.8262755 737.438965 598.806152 736.890968 598.394934 8.671973 0.250000 2.97477e+14 0.678078 1
30.613995 743.151855 690.783691 742.672341 690.729761 7.336637 0.250000 2.23139e+14 1.334577 1
2.7993465 748.674316 210.710449 748.113581 211.156931 4.871456 0.250000 1.77998e+14 0.707440 1
3.3933643 760.480957 380.192871 760.268351 379.706336 7.178425 0.250000 1.94966e+14 0.330568 1
12.827359 770.383301 748.103027 769.876403 747.709569 10.887061 0.250000 4.37425e+14 0.645599 1
31.993560 65.222168 533.107910 65.984881 532.912366 4.687497 0.500000 1.36234e+14 0.738900 1
61.489251 127.111816 772.097168 127.780378 771.873962 10.648484 0.500000 3.03213e+14 0.298866 1
1.3631285 148.439941 349.533691 148.678920 349.354210 5.970266 0.500000 3.15772e+14 0.465769 1
10.756791 168.244629 739.533691 167.827925 739.221593 9.519887 0.500000 3.63022e+14 0.687170 1
26.868992 251.271973 194.714355 251.400243 194.996885 9.217894 0.500000 4.43899e+14 0.854824 1
8.1626211 360.197754 374.670410 360.352990 374.921046 4.611269 0.500000 1.61796e+14 1.406111 1
29.716860 402.663574 667.551270 403.159361 667.410121 4.630683 0.500000 1.57173e+14 0.348913 1
9.8921826 411.994629 734.011230 411.743295 733.540875 4.723505 0.500000 1.96693e+14 0.361847 1
245.42100 468.552246 68.269043 468.302633 68.602562 8.057484 0.500000 2.71619e+14 0.790023 1
3.7334406 548.151855 360.769043 547.672341 360.791336 4.534740 0.500000 1.55565e+14 0.738704 1
13.810727 600.520020 387.238770 600.133581 387.173286 7.124074 0.500000 2.78502e+14 0.699621 1
5.4484624 635.178223 160.246582 634.803779 160.777505 4.865149 0.500000 1.6609e+14 0.538907 1
22.164912 662.790527 27.326660 663.172363 27.435721 4.592661 0.500000 1.91752e+14 0.537122 1
18.594011 685.070801 364.387207 684.773719 364.641423 7.477273 0.500000 4.21163e+14 0.758179 1
43.309522 157.580566 445.510254 157.747983 445.647544 5.342837 0.750000 3.17137e+14 0.538144 1
1.7427474 158.532715 382.097168 158.488199 382.002650 5.357924 0.750000 1.72344e+14 0.240927 1
1.5105576 356.579590 485.119629 356.591817 485.038315 12.343952 0.750000 3.43039e+14 0.336884 1
30.385085 398.093262 166.530762 398.708718 167.047144 5.686522 0.750000 8.18422e+13 0.631676 1
2.7135573 398.093262 166.530762 398.048816 166.519081 5.686522 0.750000 1.43999e+14 0.881216 2
1.2267096 524.348145 656.887207 524.352654 656.496352 10.176911 0.750000 4.30866e+14 0.801465 1
2.9679845 553.293457 719.919434 552.959182 719.337080 6.203008 0.750000 2.20562e+14 0.527985 1
14.108049 750.197754 633.845215 749.523067 633.508197 4.589924 0.750000 1.42526e+14 0.913795 1
1.2666091 83.122559 477.883301 83.023200 477.785110 6.228703 1.000000 9.05392e+13 0.671630 1
2.7327090 83.122559 477.883301 83.474820 477.964522 6.228703 1.000000 1.54928e+14 0.832356 2
